"","X","drg_definition","id.x","name","address","city","state","zip","hospital_referral_region_hrr_description","total_discharges","average_covered_charges","average_total_payments","average_medicare_payments","county","ny_metro"
"129",27885,"309 - Cardiac Arrhythmia & Conduction Disorders W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",39,32864.41,7606.28,5681.69,"Fairfield","Y"
"130",27886,"310 - Cardiac Arrhythmia & Conduction Disorders W/O Cc/Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",19,32003.16,5400.32,4080.53,"Fairfield","Y"
"131",27887,"312 - Syncope & Collapse",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",39,31008.85,7039.41,5902.69,"Fairfield","Y"
"132",27888,"314 - Other Circulatory System Diagnoses W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",15,79683.2,16695,15006.73,"Fairfield","Y"
"133",27889,"329 - Major Small & Large Bowel Procedures W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",15,181273.47,38758.13,37103.07,"Fairfield","Y"
"134",27890,"330 - Major Small & Large Bowel Procedures W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",17,159529.06,25781.82,22153.35,"Fairfield","Y"
"135",27891,"377 - G.i. Hemorrhage W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",26,60052.27,15458.35,14381.12,"Fairfield","Y"
"136",27892,"378 - G.i. Hemorrhage W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",74,40692.3,9187.03,7555.55,"Fairfield","Y"
"137",27893,"389 - G.i. Obstruction W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",16,33864.19,7809.5,6825.38,"Fairfield","Y"
"138",27894,"390 - G.i. Obstruction W/O Cc/Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",14,24825.5,5642.21,4371.21,"Fairfield","Y"
"139",27895,"391 - Esophagitis, Gastroent & Misc Digest Disorders W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",14,44808.86,11913.93,10676.86,"Fairfield","Y"
"140",27896,"392 - Esophagitis, Gastroent & Misc Digest Disorders W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",57,33101.02,7836.61,5455.89,"Fairfield","Y"
"141",27897,"393 - Other Digestive System Diagnoses W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",17,48525.06,14475.53,13370.71,"Fairfield","Y"
"142",27898,"394 - Other Digestive System Diagnoses W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",18,34505.61,8458.06,7170.5,"Fairfield","Y"
"143",27899,"440 - Disorders Of Pancreas Except Malignancy W/O Cc/Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",12,20505.92,5831.42,4609.58,"Fairfield","Y"
"144",27900,"445 - Disorders Of The Biliary Tract W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",11,43091,9198.18,8203.45,"Fairfield","Y"
"145",27901,"470 - Major Joint Replacement Or Reattachment Of Lower Extremity W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",138,75241.81,18409.68,15397.4,"Fairfield","Y"
"146",27902,"480 - Hip & Femur Procedures Except Major Joint W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",19,118286.79,25649.89,24050.63,"Fairfield","Y"
"147",27903,"481 - Hip & Femur Procedures Except Major Joint W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",32,79432.78,16835.84,15445.03,"Fairfield","Y"
"148",27904,"483 - Major Joint/Limb Reattachment Procedure Of Upper Extremities",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",16,104825.56,20211.94,18804.06,"Fairfield","Y"
"149",27905,"536 - Fractures Of Hip & Pelvis W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",15,35648.53,6525,5293.13,"Fairfield","Y"
"150",27906,"552 - Medical Back Problems W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",35,37140.29,8353.26,6189.11,"Fairfield","Y"
"151",27907,"602 - Cellulitis W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",16,38975.5,12891.81,10155.19,"Fairfield","Y"
"152",27908,"603 - Cellulitis W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",53,30335.15,7634.3,6360.23,"Fairfield","Y"
"153",27909,"638 - Diabetes W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",22,31051,7591.36,6390.73,"Fairfield","Y"
"154",27910,"640 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",27,41159.74,10102.96,9077.56,"Fairfield","Y"
"155",27911,"641 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",41,34708.63,6843.17,5306.32,"Fairfield","Y"
"156",27912,"682 - Renal Failure W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",50,43747.1,12738.84,11466.92,"Fairfield","Y"
"157",27913,"683 - Renal Failure W Cc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",71,32929.83,8074.3,6990.3,"Fairfield","Y"
"158",27914,"689 - Kidney & Urinary Tract Infections W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",55,31404.42,9078.58,7962.29,"Fairfield","Y"
"159",27915,"690 - Kidney & Urinary Tract Infections W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",44,29283.23,6882.52,5674.39,"Fairfield","Y"
"160",27916,"698 - Other Kidney & Urinary Tract Diagnoses W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",21,50501.62,13428.67,12281.48,"Fairfield","Y"
"161",27917,"713 - Transurethral Prostatectomy W Cc/Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",27,56512.78,13844.56,12361.96,"Fairfield","Y"
"162",27918,"812 - Red Blood Cell Disorders W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",36,28559.28,7708.39,6748,"Fairfield","Y"
"163",27919,"813 - Coagulation Disorders",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",15,48525.2,16405.13,15314.07,"Fairfield","Y"
"164",27920,"853 - Infectious & Parasitic Diseases W O.r. Procedure W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",22,149572.5,44002.36,42609.91,"Fairfield","Y"
"165",27921,"871 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",271,63480.14,15469.46,14086.93,"Fairfield","Y"
"166",27922,"872 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",50,42214.5,9233.22,7936.9,"Fairfield","Y"
"167",27923,"885 - Psychoses",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",11,36252.27,10083.55,8522.27,"Fairfield","Y"
"168",27924,"897 - Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",11,33893.82,6985.73,5955.91,"Fairfield","Y"
"169",27925,"917 - Poisoning & Toxic Effects Of Drugs W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",17,51209.53,11809.53,10588.82,"Fairfield","Y"
"170",27926,"981 - Extensive O.r. Procedure Unrelated To Principal Diagnosis W Mcc",70006,"Stamford Hospital","ONE HOSPITAL PLAZA","Stamford","CT",6904,"CT - Bridgeport",20,142179.8,37899.45,36064.7,"Fairfield","Y"
"171",28043,"025 - Craniotomy & Endovascular Intracranial Procedures W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,97460,36390.36,34454.14,"Fairfield","Y"
"172",28044,"056 - Degenerative Nervous System Disorders W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",17,41407.41,17209.24,15036.12,"Fairfield","Y"
"173",28045,"057 - Degenerative Nervous System Disorders W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",23,25882.04,11226.3,9034.57,"Fairfield","Y"
"174",28046,"064 - Intracranial Hemorrhage Or Cerebral Infarction W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",57,49145.04,17336.68,14370.4,"Fairfield","Y"
"175",28047,"065 - Intracranial Hemorrhage Or Cerebral Infarction W Cc Or Tpa In 24 Hrs",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",52,33422.54,11839.58,8308.37,"Fairfield","Y"
"176",28048,"069 - Transient Ischemia",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",29,23510.72,7799.69,6372.97,"Fairfield","Y"
"177",28049,"070 - Nonspecific Cerebrovascular Disorders W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",22,38762.95,15954.27,13935.41,"Fairfield","Y"
"178",28050,"071 - Nonspecific Cerebrovascular Disorders W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",19,25929.05,9563.47,8223.32,"Fairfield","Y"
"179",28051,"073 - Cranial & Peripheral Nerve Disorders W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,30090.71,12998.36,11501.86,"Fairfield","Y"
"180",28052,"074 - Cranial & Peripheral Nerve Disorders W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,23813.14,9623.93,8209,"Fairfield","Y"
"181",28053,"091 - Other Disorders Of Nervous System W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,52085.79,17157.79,12525.21,"Fairfield","Y"
"182",28054,"092 - Other Disorders Of Nervous System W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",20,30607.45,10794.15,7283.65,"Fairfield","Y"
"183",28055,"100 - Seizures W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",21,40266.14,15362.38,14084.95,"Fairfield","Y"
"184",28056,"101 - Seizures W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",21,27418.19,8286.57,6960.81,"Fairfield","Y"
"185",28057,"149 - Dysequilibrium",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",16,24547.25,7381.31,5932.5,"Fairfield","Y"
"186",28058,"153 - Otitis Media & Uri W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",11,20282.09,7473.55,5803.73,"Fairfield","Y"
"187",28059,"166 - Other Resp System O.r. Procedures W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",17,119606.29,32183.76,29366.24,"Fairfield","Y"
"188",28060,"175 - Pulmonary Embolism W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",20,49234.7,14596.4,11735.6,"Fairfield","Y"
"189",28061,"177 - Respiratory Infections & Inflammations W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",83,47465.51,18169.16,15158.07,"Fairfield","Y"
"190",28062,"178 - Respiratory Infections & Inflammations W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",24,30640.75,12872.83,11261.75,"Fairfield","Y"
"191",28063,"180 - Respiratory Neoplasms W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",15,60009.2,19572.27,13895.13,"Fairfield","Y"
"192",28064,"184 - Major Chest Trauma W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",13,36184.77,10086.31,8439.85,"Fairfield","Y"
"193",28065,"189 - Pulmonary Edema & Respiratory Failure",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",124,33486.17,12581.04,10281.41,"Fairfield","Y"
"194",28066,"190 - Chronic Obstructive Pulmonary Disease W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",64,29271.64,11673.55,9886.11,"Fairfield","Y"
"195",28067,"191 - Chronic Obstructive Pulmonary Disease W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",42,22600.26,9660.4,7840.69,"Fairfield","Y"
"196",28068,"193 - Simple Pneumonia & Pleurisy W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",62,32966.79,14171.89,11265.61,"Fairfield","Y"
"197",28069,"194 - Simple Pneumonia & Pleurisy W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",49,21545.33,10179.69,7466.92,"Fairfield","Y"
"198",28070,"202 - Bronchitis & Asthma W Cc/Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",18,18760.78,9179.22,7582.89,"Fairfield","Y"
"199",28071,"208 - Respiratory System Diagnosis W Ventilator Support <=96 Hours",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",23,83816.7,22194.09,18420,"Fairfield","Y"
"200",28072,"219 - Cardiac Valve & Oth Maj Cardiothoracic Proc W/O Card Cath W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",12,215833.25,70904.42,57873.25,"Fairfield","Y"
"201",28073,"220 - Cardiac Valve & Oth Maj Cardiothoracic Proc W/O Card Cath W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",11,142807,52674.18,35403.45,"Fairfield","Y"
"202",28074,"233 - Coronary Bypass W Cardiac Cath W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",16,178759.62,64531,47645.31,"Fairfield","Y"
"203",28075,"234 - Coronary Bypass W Cardiac Cath W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",11,145506.73,47953.45,31655.18,"Fairfield","Y"
"204",28076,"242 - Permanent Cardiac Pacemaker Implant W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",13,104618.15,33622.31,31822.92,"Fairfield","Y"
"205",28077,"243 - Permanent Cardiac Pacemaker Implant W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,83869.5,24085.71,22559.64,"Fairfield","Y"
"206",28078,"246 - Perc Cardiovasc Proc W Drug-Eluting Stent W Mcc Or 4+ Vessels/Stents",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",28,114062.43,35400.96,23946.68,"Fairfield","Y"
"207",28079,"247 - Perc Cardiovasc Proc W Drug-Eluting Stent W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",34,84809.47,21909.38,16598.03,"Fairfield","Y"
"208",28080,"253 - Other Vascular Procedures W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",15,91933.47,25919,21339.47,"Fairfield","Y"
"209",28081,"267 - Endovascular Cardiac Valve Replacement W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",15,200906.2,55480.07,54237.33,"Fairfield","Y"
"210",28082,"280 - Acute Myocardial Infarction, Discharged Alive W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",57,41724.19,16332.75,13629.37,"Fairfield","Y"
"211",28083,"281 - Acute Myocardial Infarction, Discharged Alive W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",19,23631.58,10316.32,7964.11,"Fairfield","Y"
"212",28084,"286 - Circulatory Disorders Except Ami, W Card Cath W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",16,57319.19,21896.56,16919.44,"Fairfield","Y"
"213",28085,"287 - Circulatory Disorders Except Ami, W Card Cath W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",12,41237,11559.58,10029.08,"Fairfield","Y"
"214",28086,"291 - Heart Failure & Shock W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",328,39376.62,14762.38,12356.99,"Fairfield","Y"
"215",28087,"292 - Heart Failure & Shock W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",73,22901.15,9910.88,8120.77,"Fairfield","Y"
"216",28088,"299 - Peripheral Vascular Disorders W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,38354.57,13775.21,11704.79,"Fairfield","Y"
"217",28089,"300 - Peripheral Vascular Disorders W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",26,25943.54,10090.69,8329.35,"Fairfield","Y"
"218",28090,"304 - Hypertension W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",17,31080.71,10395,8852.65,"Fairfield","Y"
"219",28091,"305 - Hypertension W/O Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",53,21824.58,7430.53,5462.32,"Fairfield","Y"
"220",28092,"308 - Cardiac Arrhythmia & Conduction Disorders W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",54,32769.3,12782.93,10113.04,"Fairfield","Y"
"221",28093,"309 - Cardiac Arrhythmia & Conduction Disorders W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",51,23013.63,8621.57,6218.04,"Fairfield","Y"
"222",28094,"310 - Cardiac Arrhythmia & Conduction Disorders W/O Cc/Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",16,15335,6231.69,4688.88,"Fairfield","Y"
"223",28095,"312 - Syncope & Collapse",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",46,26205.5,8394.17,6254.3,"Fairfield","Y"
"224",28096,"313 - Chest Pain",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",15,24867.8,7506.73,5336.13,"Fairfield","Y"
"225",28097,"314 - Other Circulatory System Diagnoses W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",32,73612.69,20663.53,16674.81,"Fairfield","Y"
"226",28098,"315 - Other Circulatory System Diagnoses W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,25166.71,9877.29,8643.36,"Fairfield","Y"
"227",28099,"329 - Major Small & Large Bowel Procedures W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",17,134352.35,44592.12,27281.94,"Fairfield","Y"
"228",28100,"330 - Major Small & Large Bowel Procedures W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",29,58292.76,25195.41,16701.9,"Fairfield","Y"
"229",28101,"331 - Major Small & Large Bowel Procedures W/O Cc/Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",22,41111.41,17199.86,12024.45,"Fairfield","Y"
"230",28102,"371 - Major Gastrointestinal Disorders & Peritoneal Infections W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",11,48002,17467.91,14489,"Fairfield","Y"
"231",28103,"372 - Major Gastrointestinal Disorders & Peritoneal Infections W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",17,34175.47,11050.24,8797.76,"Fairfield","Y"
"232",28104,"374 - Digestive Malignancy W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,80507.86,29992.14,15124.5,"Fairfield","Y"
"233",28105,"377 - G.i. Hemorrhage W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",42,43649.95,16551.64,14718.26,"Fairfield","Y"
"234",28106,"378 - G.i. Hemorrhage W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",69,26984.43,10066.96,8265.97,"Fairfield","Y"
"235",28107,"388 - G.i. Obstruction W Mcc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",14,56913.57,16691.71,12790.93,"Fairfield","Y"
"236",28108,"389 - G.i. Obstruction W Cc",70010,"Bridgeport Hospital","267 GRANT STREET","Bridgeport","CT",6610,"CT - Bridgeport",32,31814.72,10374.09,6495.66,"Fairfield","Y"
