id,name,address,city,state,zip,telephone,type,status,population,county,country,lat,long,naics_code,naics_desc,source,sourcedate,val_date,website,alt_name,owner,beds,trauma,helipad,overall_type
2197210,Legacy Transplant Services,"1015 Nw 22nd Avenue, W121",Portland,OR,97210,NOT AVAILABLE,Special,open,NA,Multnomah,USA,45.5301828710001,-122.697034437,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.legacyhealth.org,NA,Non-Profit,NA,NA,N,hospital
2797223,Ohsu Hospital And Clinics,3181 Sw Sam Jackson Park Road,Portland,OR,97223,NOT AVAILABLE,General Acute Care,open,522,Multnomah,USA,45.4989463060001,-122.685971161,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.ohsu.edu,NA,Government - District/Authority,522,LEVEL I,Y,hospital
6197141,Tillamook County General Hospital,1000 Third Street,Tillamook,OR,97141,NOT AVAILABLE,General Acute Care,open,25,Tillamook,USA,45.4566108970001,-123.854331459,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.tcgh.com,NA,Non-Profit,25,LEVEL IV,Y,hospital
1297838,Good Shepherd Medical Center,610 Nw 11th Street,Hermiston,OR,97838,NOT AVAILABLE,General Acute Care,open,425,Umatilla,USA,45.847118987,-119.308512487,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.gsmc.org/,NA,Not Available,425,LEVEL III,Y,hospital
1983530,Syringa Hospital & Clinics,607 West Main,Grangeville,ID,83530,(208) 983-1700,General Acute Care,open,16,Idaho,USA,45.927068358,-116.127216591,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2013-11-12T00:00:00.000Z,http://www.syringahospital.org,NA,Government - District/Authority,16,NA,N,hospital
183864,Bonner General Hospital,520 North Third Avenue,Sandpoint,ID,83864,(208) 263-1441,General Acute Care,open,25,Bonner,USA,48.277595793,-116.549406783,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.bonnergeneral.org/index.php,NA,Non-Profit,25,NA,Y,hospital
3697132,Providence Newberg Medical Center,1001 Providence Drive,Newberg,OR,97132,NOT AVAILABLE,General Acute Care,open,40,Yamhill,USA,45.3083492660001,-122.935917328,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://oregon.providence.org/patients/facilities/providence-newberg-medical-center/Pages/default.aspx,NA,Non-Profit,40,NA,Y,hospital
3197836,Pioneer Memorial Hospital,564 E Pioneer Drive,Heppner,OR,97836,NOT AVAILABLE,General Acute Care,open,21,Morrow,USA,45.3558994160001,-119.548659438,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2013-11-11T00:00:00.000Z,http://www.morrowcountyhealthdistrict.org,NA,Government - District/Authority,21,LEVEL IV,N,hospital
4997383,Santiam Hospital,1401 N 10th Avenue,Stayton,OR,97383,NOT AVAILABLE,General Acute Care,open,40,Marion,USA,44.8051102530001,-122.784762587,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,santiamhospital.org  santiamhospital.org,NA,Non-Profit,40,LEVEL IV,Y,hospital
3783638,St. Luke's Mccall,1000 State Street,Mccall,ID,83638,(208) 634-2221,General Acute Care,open,15,Valley,USA,44.909048129,-116.110139303,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.mccallhosp.org,NA,Non-Profit,15,NA,N,hospital
4383611,Cascade Medical Center,402 Old State Highway 1330,Cascade,ID,83611,(208) 382-4242,General Acute Care,open,10,Valley,USA,44.5183698770001,-116.049379083,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.cascademedicalcenter.net,NA,Government - District/Authority,10,NA,Y,hospital
3883467,Steele Memorial Medical Center,203 S. Daisy,Salmon,ID,83467,(208) 756-5600,Critical Access,open,18,Lemhi,USA,45.173289674,-113.891746974,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.steelemh.com,NA,Government - Local,18,NA,Y,hospital
4797367,Samaritan North Lincoln Hospital,3043 Ne 28th Street,Lincoln City,OR,97367,NOT AVAILABLE,General Acute Care,open,25,Lincoln,USA,44.9860609360001,-123.995181086,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.samhealth.org,NA,Non-Profit,25,LEVEL IV,Y,hospital
4897365,Samaritan Pacific Communities Hospital,930 Sw Abbey Street,Newport,OR,97365,NOT AVAILABLE,Critical Access,open,25,Lincoln,USA,44.6293932,-124.059611456,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.samhealth.org,NA,Non-Profit,25,LEVEL IV,Y,hospital
2414220,Mercy Hospital,565 Abbott Rd,Buffalo,NY,14220,(716) 434-9111,General Acute Care,open,438,Erie,USA,42.8475014320001,-78.8119710349999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.chsbuffalo.org/Facilities/Hospitals/MHOB,NA,Non-Profit,438,NA,Y,hospital
2612455,Margaretville Memorial Hospital,42084 State Highway 28,Margaretville,NY,12455,(845) 586-2631,Critical Access,open,15,Delaware,USA,42.146653558,-74.6420692679999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.hahv.org/find-care/locations/margaretville-hospital/,NA,Non-Profit,15,NA,N,hospital
2714217,Kenmore Mercy Hospital,2950 Elmwood Ave,Buffalo,NY,14217,(716) 447-6100,General Acute Care,open,184,Erie,USA,42.9775954450001,-78.8801177719999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.chsbuffalo.org/Facilities/Hospitals/KMH,NA,Non-Profit,184,NA,N,hospital
3414263,Roswell Park Cancer Institute,666 Elm Str,Buffalo,NY,14263,(716) 845-2300,General Acute Care,open,123,Erie,USA,42.899205097,-78.8648869469999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.roswellpark.org,NA,Government - District/Authority,123,NA,Y,hospital
3712883,Moses Ludington Hospital,1019 Wicker St,Ticonderoga,NY,12883,(518) 585-2831,Critical Access,open,15,Essex,USA,43.849525134,-73.437023993,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.interlakeshealth.com,NA,Non-Profit,15,NA,Y,hospital
3812983,Adirondack Medical Center,2233 State Route 86,Saranac Lake,NY,12983,(518) 891-4141,General Acute Care,open,97,Franklin,USA,44.3450410360001,-74.1431367609999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.adirondackhealth.org/locations/adirondack-medical-center-at-saranac-lake/,NA,Non-Profit,97,NA,Y,hospital
4413365,Little Falls Hospital,140 Burwell St,Little Falls,NY,13365,(315) 823-1000,Critical Access,open,25,Herkimer,USA,43.0442400370001,-74.8474931649999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.bassett.org/little-falls-hospital/,NA,Non-Profit,25,NA,N,hospital
4613607,River Hospital,4 Fuller St,Alexandria Bay,NY,13607,(315) 482-2511,Critical Access,open,15,Jefferson,USA,44.337708766,-75.9205080519999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.riverhospital.org,NA,Non-Profit,15,NA,N,hospital
4913346,Community Memorial Hospital,150 Broad St,Hamilton,NY,13346,(315) 824-1100,Critical Access,open,25,Madison,USA,42.813435086,-75.5434049639999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.communitymemorial.org,NA,Non-Profit,25,NA,Y,hospital
5014620,Highland Hospital,1000 South Ave,Rochester,NY,14620,(585) 473-2200,General Acute Care,open,261,Monroe,USA,43.1352912040001,-77.60599645,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2013-12-30T00:00:00.000Z,https://www.urmc.rochester.edu/highland.aspx,NA,Government - District/Authority,261,NA,N,hospital
5213618,Carthage Area Hospital,1001 West St,Carthage,NY,13618,(315) 493-1000,Critical Access,open,35,Jefferson,USA,43.98725597,-75.594091308,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.carthagehospital.com,NA,Non-Profit,35,NA,N,hospital
6111561,Long Beach Medical Center,455 E Bay Dr,Long Beach,NY,11561,(516) 897-1000,General Acute Care,closed,162,Nassau,USA,40.594546587,-73.652228489,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://longbeachmedicalcenter.org/,NA,Non-Profit,162,NA,N,hospital
6311580,Long Island Jewish Valley Stream,900 Franklin Ave,Valley Stream,NY,11580,(516) 256-6000,General Acute Care,open,330,Nassau,USA,40.6811275040001,-73.686299199,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,https://www.northwell.edu/find-care/locations/long-island-jewish-valley-stream,franklin hospital,Non-Profit,330,NA,N,hospital
6711714,St. Joseph Hospital,4295  Hempstead Turnpike,Bethpage,NY,11714,(516) 579-6000,General Acute Care,open,203,Nassau,USA,40.72677129,-73.4787181949999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://stjosephhospital.chsli.org/,new island hospital,Non-Profit,203,NA,N,hospital
6811530,Mercy Medical Center,1000 N Village Ave,Rockville Centre,NY,11530,(516) 705-2525,General Acute Care,open,375,Nassau,USA,40.6885130310001,-73.6316038099999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.mercymedicalcenter.chsli.org,NA,Non-Profit,375,NA,N,hospital
7411548,Saint Francis Hospital,100 Port Washington Blvd,Roslyn,NY,11548,(516) 562-6000,General Acute Care,open,364,Nassau,USA,40.804754732,-73.6705896829999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stfrancisheartcenter.com/index.html,st. francis hospital of roslyn,Non-Profit,364,NA,N,hospital
7713440,Rome Memorial Hospital,1500 N James St,Rome,NY,13440,(315) 338-7000,General Acute Care,open,130,Oneida,USA,43.2291343300001,-75.4423549919999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.romehospital.org,NA,Non-Profit,130,NA,N,hospital
7813501,St. Elizabeth Medical Center,2209 Genesee St,Utica,NY,13501,(315) 801-8100,General Acute Care,open,201,Oneida,USA,43.082171433,-75.266112032,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.stemc.org,NA,Non-Profit,201,LEVEL III,Y,hospital
8113215,Upstate University Hospital - Community Campus,4900 Broad Rd,Syracuse,NY,13215,(315) 492-5953,General Acute Care,open,326,Onondaga,USA,43.0080376670001,-76.167902182,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.upstate.edu/,upstate university hospital at community general,Non-Profit,326,NA,N,hospital
8614456,Geneva General Hospital,196-198 North St,Geneva,NY,14456,(315) 787-4000,General Acute Care,open,132,Ontario,USA,42.876460481,-76.98776837,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.flhealth.org,NA,Non-Profit,132,NA,N,hospital
8812518,St. Luke's Cornwall Hospital - Cornwall Campus,19 Laurel Ave,Cornwall,NY,12518,(845) 534-7711,General Acute Care,open,125,Orange,USA,41.435251362,-74.04232114,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stlukescornwallhospital.org,NA,Non-Profit,125,LEVEL III,Y,hospital
8914424,Ff Thompson Hospital,350 Parrish Street,Canandaigua,NY,14424,(585) 396-6000,General Acute Care,open,113,Ontario,USA,42.876014958,-77.2902443039999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.thompsonhealth.com,NA,Non-Profit,113,NA,Y,hospital
9010990,St Anthony Community Hospital,15 Maple Ave,Warwick,NY,10990,(845) 986-2276,General Acute Care,open,60,Orange,USA,41.2613629210001,-74.357462149,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stanthonycommunityhosp.org,NA,Non-Profit,60,NA,N,hospital
9112771,Bon Secours Community Hospital,160 E Main St,Port Jervis,NY,12771,(845) 856-5351,General Acute Care,open,122,Orange,USA,41.3676357000001,-74.681597186,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.bonsecourscommunityhosp.org,NA,Non-Profit,122,NA,N,hospital
884741,Kane County Hospital,355 North Main Street,Kanab,UT,84741,(435) 644-5811,Critical Access,open,NA,Kane,USA,37.054457251,-112.529508987,622110,General Medical And Surgical Hospitals,https://opendata.utah.gov/Health/Utah-Hospital-Characteristics/ierb-h3t5/data,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.kanecountyhospital.net,NA,Government - District/Authority,NA,NA,Y,hospital
15098498,Child Study And Treatment Center,8805 Steilacoom Boulevard Sw,Lakewood,WA,98498,(253) 756-2504,Psychiatric,open,47,Pierce,USA,47.1809564280001,-122.564431036,622210,Psychiatric And Substance Abuse Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2017-03-21T00:00:00.000Z,https://www.dshs.wa.gov/bha/division-state-hospitals/child-study-and-treatment-center,NA,Government - State,47,NA,N,hospital
15798029,Swedish Medical Center - Issaquah Campus,751 Ne Blakely Dr,Issaquah,WA,98029,(425) 313-4000,General Acute Care,open,NA,King,USA,47.536148235,-122.021808946,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2017-03-27T00:00:00.000Z,http://www.swedish.org/,NA,Non-Profit,NA,NA,N,hospital
737766,Tennova Healthcare - Lafollette Medical Center,923 East Central Avenue,Lafollette,TN,37766,(423) 907-1200,General Acute Care,open,66,Campbell,USA,36.3888710420001,-84.111469777,622110,General Medical And Surgical Hospitals,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.tennovaeast.com/locations/lafollette-medical-center,NA,Proprietary,66,NA,Y,hospital
15637091,Marshall Medical Center,1080 North Ellington Parkway,Lewisburg,TN,37091,(931) 359-6276,Critical Access,open,25,Marshall,USA,35.465047487,-86.785490155,622110,General Medical And Surgical Hospitals,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,2013-09-11T00:00:00.000Z,http://www.mauryregional.com,NA,Government - Local,25,NA,N,hospital
2457382,Avera Weskota Memorial Medical Center,604 1st Street Northeast,Wessington Springs,SD,57382,(605) 539-1201,Critical Access,open,16,Jerauld,USA,44.0810863310001,-98.563742213,622110,General Medical And Surgical Hospitals,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.averaweskota.org,NA,Non-Profit,16,TRH,Y,hospital
6557066,Saint Michaels Hospital,410 West 16th Avenue,Tyndall,SD,57066,(605) 589-2100,Critical Access,open,25,Bon Homme,USA,42.9915707800001,-97.867525101,622110,General Medical And Surgical Hospitals,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stmichaels-bhfp.org,NA,Non-Profit,25,TRH,Y,hospital
1987102,Lovelace Medical Center,601 Doctor Martin Luther King Junior Avenue Northeast,Albuquerque,NM,87102,(505) 727-8000,General Acute Care,open,263,Bernalillo,USA,35.086120302,-106.639690414,622110,General Medical And Surgical Hospitals,http://providersearch.health.state.nm.us/,2018-08-09T00:00:00.000Z,2013-11-14T00:00:00.000Z,http://www.lovelace.com/albuquerque-hospital/lovelace-medical-center,NA,Proprietary,263,NA,N,hospital
