id,name,telephone,address,city,state,zip,county,emergtitle,emergtel,emergext,naics_code,naics_desc,long,lat,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,overall_type
10193540,Nite Owl Pediatrics Incorporated,863-644-7337,"3242 South Florida Avenue,  ",Lakeland,FL,33803,Polk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.9566515,28.004211,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1034,urgent care
11521788,Decatur Memorial Hospital Express Care - East,217-864-6505,"4847 United States Highway 36 East,  ",Decatur,IL,62521,Macon,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-88.8796066,39.8202832,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421611,Wellstar Urgent Care - Kennesaw,770-420-1792,"3805 Cherokee Street Northwest,  ",Kennesaw,GA,30144,Cobb,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.6010348,34.0464932,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1288,urgent care
10844266,Aloma Urgent Care,407-215-6371,"483 North Semoran Boulevard, Suite 103",Winter Park,FL,32792,Orange,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.3056539,28.6036708,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844281,Medexpress Urgent Care - Parkland,954-510-1500,"7545 North State Road 7,  ",Parkland,FL,33073,Broward,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.204796,26.3246477,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10470788,Annandale Urgent Care,703-658-7060,"7611 Little River Turnpike, Suite 108 W",Annandale,VA,22003,Fairfax,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.20882,38.8318499,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10843346,Navarre Urgent Care,850-515-1174,"2053 Fountain Professional Court,  ",Navarre,FL,32566,Santa Rosa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-86.8460944,30.4086554,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843368,Camp Creek Urgent And Family Care Center,404-629-9495,"3885 Princeton Lakes Way, Suite 306",Atlanta,GA,30331,Fulton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.514544,33.6600598,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844317,Physicians Immediate Med,706-216-6000,"91 Nordson Overlook, Suite 101",Dawsonville,GA,30534,Dawson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.0416455,34.3618654,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421230,Doctors Care - Northeast,803-788-1153,"110 Atrium Way,  ",Columbia,SC,29223,Richland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.9363807,34.0861199,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3240,urgent care
10422118,Doctors Care - Simpsonville,864-967-7028,"35 Ray E Talley Court,  ",Simpsonville,SC,29680,Greenville,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.253387,34.7140296,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3273,urgent care
10844077,Concentra Urgent Care - Charleston North,843-572-0810,"8780 Rivers Avenue, Suite 200 B",North Charleston,SC,29406,Charleston,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.0434103,32.9680745,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843937,Concentra Urgent Care - Jacksonville West,904-482-1400,"7764 Normandy Boulevard, Suite 24",Jacksonville,FL,32221,Duval,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.774131,30.2926726,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844307,Columbus Regional Urgent Care,706-320-8687,"1800 10th Avenue, Suite F",Columbus,GA,31901,Muscogee,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.978459,32.480261,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844299,South Tampa After Hours Immediate Care,813-253-2113,"602 South Howard Avenue,  ",Tampa,FL,33606,Hillsborough,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.4827714,27.9383085,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844279,Fast Track Urgent Care Center,813-925-1903,"11969 Sheldon Road,  ",Tampa,FL,33626,Hillsborough,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.5820605,28.0576161,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192211,Saint Johns Expresscare,904-280-1300,"880 State Highway A1a North, Suite 16",Ponte Vedra Beach,FL,32082,St Johns,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.380428,30.1906184,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1195,urgent care
10197060,Cheat Lake Urgent Care,304-291-5533,"710 Venture Drive,  ",Morgantown,WV,26508,Monongalia,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-79.8953401,39.6488607,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10843936,Go-Care - Abby Medical Center,302-999-0003,"One Centurian Drive,  ",Newark,DE,19713,New Castle,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-75.6567463,39.6959103,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241466,Whiteville Urgent Care,910-642-9876,"326 Columbus Corners Drive,  ",Whiteville,NC,28472,Columbus,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-78.7252795,34.3022231,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513019,Satellite Med,931-528-7312,"1120 Sams Street,  ",Cookeville,TN,38506,Putnam,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-85.5060739,36.1341727,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844591,Bristow Urgent Care Center,703-330-2255,"10390 Bristow Center Drive,  ",Bristow,VA,20136,Prince William,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.5500983,38.7322932,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11527288,Westchester Medical Group Urgent Care,914-681-3100,"210 Westchester Avenue,  ",White Plains,NY,10604,Westchester,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-73.7415699,41.031524,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531106,Cleveland Care First,423-472-2273,"1995 Keith Street Northwest,  ",Cleveland,TN,37311,Bradley,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.8782043,35.1747605,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531129,Cumberland Occupational And Urgent Care Center,931-787-1990,"118 Brown Avenue, Suite 102",Crossville,TN,38555,Cumberland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-85.0286571,35.943255,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531208,Medicenter And Associates,865-453-1122,"1981 Parkway,  ",Pigeon Forge,TN,37863,Sevier,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-83.5760623,35.8243472,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844301,The Mini Emergency Room,407-249-8870,"12301 Lake Underhill Road, Suite 118",Orlando,FL,32828,Orange,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.2030817,28.5478951,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844186,Urgent Care Usa,813-752-7222,"413 North Alexander Street,  ",Plant City,FL,33563,Hillsborough,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.1384237,28.0181966,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467933,Concentra Urgent Care Medical Center - Golden Glades,305-770-4500,"17601 Northwest 2nd Avenue, Suite S",Miami,FL,33169,Miami-Dade,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.2039248,25.9363666,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
11241590,Chillicothe Acute Care Clinic Incorporated,740-779-6612,"4461 State Route 159, Suite E",Chillicothe,OH,45601,Ross,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.9655746,39.3979843,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421562,Florida Hospital Centra Care - Altamonte,407-788-2000,"440 West State Road 436,  ",Altamonte Springs,FL,32714,Seminole,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.3985975,28.6614584,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1079,urgent care
10425611,Concentra Urgent Care Medical Center - Norcross,770-441-0444,"1905 Beaver Ruin Road Northwest, Suite 175",Norcross,GA,30071,Gwinnett,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.1686291,33.9352755,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10844443,Caldwell Memorial Hospital Falls Medical Park Urgent Care,828-757-5060,"4355 Hickory Boulevard,  ",Granite Falls,NC,28630,Caldwell,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.4168408,35.7929421,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10469735,Clark And Daughtry Walk-In Clinic,863-284-6800,"4710 South Florida Avenue,  ",Lakeland,FL,33813,Polk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.9566898,27.9799625,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10421877,Family Medical Center,662-328-9623,"1503 United States Highway 45 North,  ",Columbus,MS,39705,Lowndes,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-88.4341394,33.5110333,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_2300,urgent care
11531200,B F Taylor Medical Clinic,270-864-2555,"299 Glasgow Road, Suite A",Burkesville,KY,42717,Cumberland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-85.372281,36.7957235,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531348,Urgent Medical Care,606-677-6787,"754 South United States Highway 27,  ",Somerset,KY,42501,Pulaski,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.6164774,37.0833713,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531183,Bluegrass Immediate Care,859-236-6613,"478 Whirlaway Drive, Suite 200",Danville,KY,40422,Boyle,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.7952722,37.6590291,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
11513077,First Assist Urgent Care Of Jonesborough,423-753-0721,"395 Forest Circle, Forest Centre",Jonesborough,TN,37659,Washington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.4609228,36.3006727,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844285,Night Owl Pediatrics Urgent Care,813-994-0044,"10359 Cross Creek Boulevard, Suite C And D",Tampa,FL,33647,Hillsborough,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.3139237,28.1432404,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844283,Medigo Urgent Care Center - 2nd Avenue,305-859-8591,"900 Southwest 2nd Avenue,  ",Miami,FL,33130,Miami-Dade,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.1976047,25.7649741,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844284,Medigo Express - Sunset,305-395-7799,"10720 Southwest 72nd Street,  ",Miami,FL,33173,Miami-Dade,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.3672777,25.7000243,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844657,Medigo Express - Hialeah,786-879-8292,"3141 West 76th Street,  ",Hialeah,FL,33018,Miami-Dade,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.346771,25.8921427,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10470307,Toco Hills Urgent Care,404-325-2100,"1276 Mcconnell Drive, Suite A",Decatur,GA,30033,Dekalb,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.3078911,33.8097629,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10469730,American Walk-In Urgent Care Center,954-434-1010,"6870 Dykes Road,  ",Southwest Ranches,FL,33331,Broward,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.3598688,26.031124,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10422894,Riverside Williamsburg Medical Arts Urgent Care And Family Practice,757-220-8300,"5231 John Tyler Memorial Highway,  ",Williamsburg,VA,23185,James City,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-76.7413097,37.2589209,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10843951,Concentra Urgent Care - Mineola,859-647-6228,"1825 Airport Exchange Boulevard, Suite 100",Erlanger,KY,41018,Boone,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.6299814,39.0573803,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10468050,Physicians Care - South Pittsburg,423-648-4460,"625 East 12th Street,  ",South Pittsburg,TN,37380,Marion,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-85.7054341,34.9981561,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192723,Saint Simons Immediate Care Center,912-466-5900,"5000 Wellness Way,  ",Saint Simons Island,GA,31522,Glynn,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.4071586,31.1677686,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11527217,New Bern Family Practice And Urgent Care Center,252-638-2273,"1040 Medical Park Avenue,  ",New Bern,NC,28562,Craven,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.0936562,35.1054561,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513083,Gloucester Urgent Care,804-210-1005,"5659 Parkway Drive,  ",Gloucester,VA,23061,Gloucester,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-76.5331308,37.3688468,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513107,Gainesville Urgent Medical Care Primary Care,571-248-7453,"7588 Gardner Park Drive,  ",Gainesville,VA,20155,Prince William,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.6218892,38.7941963,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844595,Gateway Medical Urgent Care,540-775-8009,"11131 Journal Parkway,  ",King George,VA,22485,King George,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.1702238,38.2602311,TGS,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844504,Ross Urgent Care Plus,513-856-5944,"2449 Ross Millville Road,  ",Hamilton,OH,45013,Butler,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.6446623,39.3563558,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241418,Healing Arts Urgent Care,904-823-3401,"120 Health Park Boulevard,  ",Saint Augustine,FL,32086,St Johns,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.3204991,29.8629669,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844016,Faster Urgent Care,862-242-8053,"130 Speedwell Avenue,  ",Morris Plains,NJ,7950,Morris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-74.4824444,40.8186809,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993705,Walk In Medical Center,631-588-7007,"299 Ronkonkoma Avenue,  ",Ronkonkoma,NY,11779,Suffolk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-73.1117587,40.8139386,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844026,Quick Docs,718-240-2673,"255 East 98th Street,  ",Brooklyn,NY,11212,Kings,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-73.9186576,40.6614573,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993707,Stat Health,631-734-8363,"32645 Main Road, Unit 3 And 4",Cutchogue,NY,11935,Suffolk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-72.4783262,41.0217932,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513281,Doctors Care - South Irby,843-662-9945,"2200 South Irby Street,  ",Florence,SC,29505,Florence,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-79.7682769,34.1541439,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513649,Hometown Urgent Care - Englewood,937-836-4000,"210 Smith Drive,  ",Clayton,OH,45315,Montgomery,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.3289703,39.857223,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513648,Hometown Urgent Care - Dayton Mall,937-438-8711,"8210 Springboro Pike,  ",Miamisburg,OH,45342,Montgomery,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-84.225196,39.6311256,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421953,Healthnet Medical Group,201-387-7055,"40 Washington Avenue,  ",Dumont,NJ,7628,Bergen,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-73.9952506,40.9372303,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2591,urgent care
10993627,Urgent Medical Care Center - Morris,973-537-1400,"3175 State Route 10, Suite 500",Denville,NJ,7834,Morris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-74.5258198,40.8722255,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844018,Concentra Urgent Care - Newark,973-643-4969,"375 Mccarter Highway,  ",Newark,NJ,7114,Essex,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-74.1800101,40.721318,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844013,Concentra Urgent Care - Edison,732-225-5454,"135 Raritan Center Parkway,  ",Edison,NJ,8837,Middlesex,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-74.339824,40.5179311,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421945,Emergency Medical Offices Medical Care,732-957-0707,"2 Kings Highway,  ",Middletown,NJ,7748,Monmouth,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-74.1024832,40.3933789,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2562,urgent care
10843362,Jay Care Walk-In Clinic,863-687-9527,"135 East 1st Street,  ",Lakeland,FL,33805,Polk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-81.9567823,28.0556848,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197263,Medcentral Rapid Response,419-526-8111,"1750 West 4th Street,  ",Mansfield,OH,44906,Richland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.5767661,40.7716362,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993786,Stafford Urgent Care,540-720-8000,"422 Garrisonville Road,  ",Stafford,VA,22554,Stafford,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-77.4282391,38.4761984,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241463,Delta Medical Center,212-368-5333,"2450 8th Avenue,  ",New York,NY,10027,New York,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-73.9480217,40.8139977,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194142,Wellspan Readycare / East York Readycare,717-851-1566,"2250 East Market Street,  ",York,PA,17402,York,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-76.6825524,39.9734422,NAVTEQ,2008Q1,ONENTITY,NO,TGS,UC_3178,urgent care
11531383,Carolinas Healthcare Urgent Care - Fort Mill,803-835-0430,"704 Gold Hill Road, Carolinas Medical Center Fort Mill Medical Plaza",Fort Mill,SC,29715,York,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-80.9539714,35.0615988,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192682,Novant Urgent Care - Shallotte,910-755-5440,"4503 Main Street,  ",Shallotte,NC,28470,Brunswick,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-78.3705451,33.9827543,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2354,urgent care
10843782,Nextcare Urgent Care - Asheville,828-281-8131,"136 Mimosa Drive,  ",Asheville,NC,28806,Buncombe,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-82.6146748,35.5737704,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843418,Reddy Urgent Care,706-621-7555,"1061 Dowdy Road,  ",Athens,GA,30606,Oconee,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-83.4409358,33.917191,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
